ISIN,Name
145595,Groww Dynamic Bond Fund (formerly known as Indiabulls Dynamic Bond Fund)- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)
145591,Groww Dynamic Bond Fund (formerly known as Indiabulls Dynamic Bond Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)
145597,Groww Dynamic Bond Fund (formerly known as Indiabulls Dynamic Bond Fund)- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)
145593,Groww Dynamic Bond Fund (formerly known as Indiabulls Dynamic Bond Fund)- Regular Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment)
145598,Groww Dynamic Bond Fund (formerly known as Indiabulls Dynamic Bond Fund)- Regular Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)
145592,Groww Dynamic Bond Fund (formerly known as Indiabulls Dynamic Bond Fund)- Regular Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)
145594,Groww Dynamic Bond Fund (formerly known as Indiabulls Dynamic Bond Fund)- Regular Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)
101872,HDFC Dynamic Debt Fund - Growth Option
119075,HDFC Dynamic Debt Fund - Growth Option - Direct Plan
119072,HDFC Dynamic Debt Fund - Half Yearly IDCW - Direct Plan
101874,HDFC Dynamic Debt Fund - Half Yearly IDCW Option
133369,HDFC Dynamic Debt Fund - Normal IDCW - Direct Plan
133370,HDFC Dynamic Debt Fund - Normal IDCW Option
119073,HDFC Dynamic Debt Fund - Quarterly IDCW - Direct Plan
101873,HDFC Dynamic Debt Fund - Quarterly IDCW Option
119074,HDFC Dynamic Debt Fund - Yearly IDCW - Direct Plan
101875,HDFC Dynamic Debt Fund - Yearly IDCW Option
151088,HSBC Dynamic Bond Fund - Direct Annual IDCW
151087,HSBC Dynamic Bond Fund - Direct Growth
151086,HSBC Dynamic Bond Fund - Direct Monthly IDCW
151089,HSBC Dynamic Bond Fund - Regular Annual IDCW
151084,HSBC Dynamic Bond Fund - Regular Growth
151085,HSBC Dynamic Bond Fund - Regular Monthly IDCW
113218,ICICI Prudential All Seasons Bond Fund - Annual IDCW
120601,ICICI Prudential All Seasons Bond Fund - Direct Plan - Annual IDCW
120603,ICICI Prudential All Seasons Bond Fund - Direct Plan - Growth
120600,ICICI Prudential All Seasons Bond Fund - Direct Plan - IDCW
120602,ICICI Prudential All Seasons Bond Fund - Direct Plan - Quarterly IDCW
120604,ICICI Prudential All Seasons Bond Fund - Direct Plan - Weekly IDCW
112096,ICICI Prudential All Seasons Bond Fund - Growth
112097,ICICI Prudential All Seasons Bond Fund - IDCW
113403,ICICI Prudential All Seasons Bond Fund - Quarterly IDCW
101351,ICICI Prudential All Seasons Bond Fund - Weekly IDCW
149030,ITI Dynamic Bond Fund - Direct Plan - Annually IDCW Option
149029,ITI Dynamic Bond Fund - Direct Plan - Growth Option
149023,ITI Dynamic Bond Fund - Direct Plan - Monthly IDCWOption
149025,ITI Dynamic Bond Fund - Direct Plan - Quarterly IDCW Option
149027,ITI Dynamic Bond Fund - Regular Plan - Annually IDCWOption
149021,ITI Dynamic Bond Fund - Regular Plan - Growth Option
149026,ITI Dynamic Bond Fund - Regular Plan - Half Yearly IDCW Option
149022,ITI Dynamic Bond Fund - Regular Plan - Monthly IDCW Option
149024,ITI Dynamic Bond Fund - Regular Plan - Quarterly IDCW Option
120432,JM Dynamic Bond Fund (Direct) - Daily IDCW
120434,JM Dynamic Bond Fund (Direct) - IDCW
133414,JM Dynamic Bond Fund (Direct) - Monthly IDCW
120433,JM Dynamic Bond Fund (Direct) - Weekly IDCW
122323,JM Dynamic Bond Fund (Regular) - Bonus Option - Principal Units
105639,JM Dynamic Bond Fund (Regular) - Daily IDCW
101806,JM Dynamic Bond Fund (Regular) - Growth Option
133389,JM Dynamic Bond Fund (Regular) - Half Yearly Bonus Option - Principal Units
101805,JM Dynamic Bond Fund (Regular) - IDCW
133390,JM Dynamic Bond Fund (Regular) - Monthly IDCW
105637,JM Dynamic Bond Fund (Regular) - Weekly IDCW
122315,JM Dynamic Bond Fund - (Direct) - Bonus Option-Principal Units
120435,JM Dynamic Bond Fund - (Direct) - Growth Option
133388,JM Dynamic Bond Fund - (Direct) - Half Yearly Bonus Option - Principal Units
119753,Kotak Dynamic Bond Fund - Direct Plan - Standard Income Distribution cum capital withdrawal option
119755,Kotak Dynamic Bond Fund - Growth - Direct
117998,Kotak Dynamic Bond Fund Regular Plan - Standard Income Distribution cum capital withdrawal option
108511,Kotak Dynamic Bond Fund Regular Plan Growth
144403,Mahindra Manulife Dynamic Bond Fund - Direct Plan - Growth
144406,Mahindra Manulife Dynamic Bond Fund - Direct Plan - IDCW
144404,Mahindra Manulife Dynamic Bond Fund - Direct Plan - Quarterly IDCW
144401,Mahindra Manulife Dynamic Bond Fund - Regular Plan - Growth
144405,Mahindra Manulife Dynamic Bond Fund - Regular Plan - IDCW
144402,Mahindra Manulife Dynamic Bond Fund - Regular Plan - Quarterly IDCW
140769,Mirae Asset Dynamic Bond Fund -Direct Plan -Growth
140770,Mirae Asset Dynamic Bond Fund Direct IDCW
140772,Mirae Asset Dynamic Bond Fund Regular IDCW
140771,Mirae Asset Dynamic Bond Fund-Regular Plan Growth
118750,NIPPON INDIA DYNAMIC BOND FUND - Direct Plan - IDCW Option
118749,NIPPON INDIA DYNAMIC BOND FUND - Direct Plan - QUARTERLY IDCW Option
118747,Nippon India Dynamic Bond Fund - Direct Plan Growth Plan - Growth Option
102851,NIPPON INDIA DYNAMIC BOND FUND - IDCW Option
117974,NIPPON INDIA DYNAMIC BOND FUND - QUARTERLY IDCW Option
102849,Nippon India Dynamic Bond Fund-Growth Plan-Growth Option
120084,PGIM India Dynamic Bond Fund - Direct Plan-Growth Option
120086,PGIM India Dynamic Bond Fund - Direct Plan-Quarterly Dividend Option
116484,PGIM India Dynamic Bond Fund - Dividend Option - Quarterly
116485,PGIM India Dynamic Bond Fund - Growth Option
134494,Quantum Dynamic Bond Fund - Direct Plan Growth Option
134493,Quantum Dynamic Bond Fund - Direct Plan Monthly IDCW
141061,Quantum Dynamic Bond Fund - Regular Plan Growth Option
141060,Quantum Dynamic Bond Fund - Regular Plan Monthly IDCW
119671,SBI Dynamic Bond Fund - DIRECT PLAN - Growth
119670,SBI Dynamic Bond Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
102205,SBI Dynamic Bond Fund - REGULAR PLAN - Growth
102206,SBI Dynamic Bond Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
119311,Union Dynamic Bond Fund - Direct Plan - Growth Option
119310,Union Dynamic Bond Fund - Direct Plan - IDCW Option
116555,Union Dynamic Bond Fund - Growth Option
116556,Union Dynamic Bond Fund - IDCW Option
135536,UTI Dynamic Bond Fund - Direct Plan - Annual IDCW
133180,UTI Dynamic Bond Fund - Direct Plan - Flexi IDCW
120762,UTI Dynamic Bond Fund - Direct Plan - Growth Option
134788,UTI Dynamic Bond Fund - Direct Plan - Half-Yearly IDCW
120763,UTI Dynamic Bond Fund - Direct Plan - Quarterly IDCW
133852,UTI Dynamic Bond Fund - Regular Plan - Annual IDCW
135336,UTI Dynamic Bond Fund - Regular Plan - Flexi IDCW
113077,UTI Dynamic Bond Fund - Regular Plan - Growth Option
139181,UTI Dynamic Bond Fund - Regular Plan - Half-Yearly IDCW
113078,UTI Dynamic Bond Fund - Regular Plan - Quarterly IDCW
119533,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan
103178,Aditya Birla Sun Life Corporate Bond Fund - Growth - Regular Plan
124832,Aditya Birla Sun Life Corporate Bond Fund -DIRECT - IDCW
119532,Aditya Birla Sun Life Corporate Bond Fund -DIRECT - MONTHLY IDCW
124833,Aditya Birla Sun Life Corporate Bond Fund -REGULAR - IDCW
103183,Aditya Birla Sun Life Corporate Bond Fund -REGULAR - MONTHLY IDCW
141586,Axis Corporate Bond Fund - Direct Plan - Daily IDCW
141590,Axis Corporate Bond Fund - Direct Plan - Monthly IDCW
141591,Axis Corporate Bond Fund - Direct Plan - Regular IDCW
141587,Axis Corporate Bond Fund - Direct Plan - Weekly IDCW
141588,Axis Corporate Bond Fund - Direct Plan Growth
141589,Axis Corporate Bond Fund - Regular Plan - Daily IDCW
141594,Axis Corporate Bond Fund - Regular Plan - Monthly IDCW
141595,Axis Corporate Bond Fund - Regular Plan - Regular IDCW
141592,Axis Corporate Bond Fund - Regular Plan - Weekly IDCW
141593,Axis Corporate Bond Fund - Regular Plan Growth
139201,BANDHAN Corporate Bond Fund - Direct Annual IDCW
135916,BANDHAN Corporate Bond Fund - Direct Growth
139200,BANDHAN Corporate Bond Fund - Direct Half Yearly IDCW
139198,BANDHAN Corporate Bond Fund - Direct Monthly IDCW
135917,BANDHAN Corporate Bond Fund - Direct Periodic IDCW
139199,BANDHAN Corporate Bond Fund - Direct Quarterly IDCW
139204,BANDHAN Corporate Bond Fund - Regular Annual IDCW
135914,BANDHAN Corporate Bond Fund - Regular Growth
139203,BANDHAN Corporate Bond Fund - Regular Half Yearly IDCW
139202,BANDHAN Corporate Bond Fund - Regular Monthly IDCW
135915,BANDHAN Corporate Bond Fund - Regular Periodic IDCW
139205,BANDHAN Corporate Bond Fund - Regular Quarterly IDCW
150230,BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Annual-IDCW Option
150229,BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Growth Option
150231,BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Monthly-IDCW Option
150228,BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Quarterly-IDCW Option
150236,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Annual IDCW Option
150237,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Growth Option
150238,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Monthly IDCW Option
150239,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Quarterly IDCW Option
150233,BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - ANNUAL IDCW OPTION
150235,BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - GROWTH OPTION
150234,BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - MONTHLY IDCW OPTION
150232,BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - QUARTERLY IDCW OPTION
126685,CANARA ROBECO CORPORATE BOND FUND - DIRECT PLAN - GROWTH OPTION
126686,CANARA ROBECO CORPORATE BOND FUND - DIRECT PLAN - IDCW (Payout/Reinvestment)
126687,CANARA ROBECO CORPORATE BOND FUND - REGULAR PLAN - GROWTH OPTION
126688,CANARA ROBECO CORPORATE BOND FUND - REGULAR PLAN - IDCW (Payout/Reinvestment)
144646,DSP Corporate Bond Fund - Direct - Growth
144647,DSP Corporate Bond Fund - Direct - IDCW
144651,DSP Corporate Bond Fund - Direct - IDCW - Monthly
144648,DSP Corporate Bond Fund - Direct - IDCW - Quarterly 
144644,DSP Corporate Bond Fund - Regular - Growth
144650,DSP Corporate Bond Fund - Regular - IDCW
144645,DSP Corporate Bond Fund - Regular - IDCW - Monthly
144649,DSP Corporate Bond Fund - Regular - IDCW - Quarterly 
118569,Franklin India Corporate Debt Fund - Direct - GROWTH
100528,Franklin India Corporate Debt Fund - Growth
100527,Franklin India Corporate Debt Fund - Plan A - Annual - IDCW
118570,Franklin India Corporate Debt Fund - Plan A - Direct - Annual - IDCW
118573,Franklin India Corporate Debt Fund - Plan A - Direct - Half yearly - IDCW
118571,Franklin India Corporate Debt Fund - Plan A - Direct - Monthly - IDCW
118572,Franklin India Corporate Debt Fund - Plan A - Direct - Quarterly - IDCW
100531,Franklin India Corporate Debt Fund - Plan B - Half yearly - IDCW
100529,Franklin India Corporate Debt Fund - Plan B - Monthly - IDCW
100530,Franklin India Corporate Debt Fund - Plan B - Quarterly - IDCW
113070,HDFC Corporate Bond Fund - Growth Option
118987,HDFC Corporate Bond Fund - Growth Option - Direct Plan
132848,HDFC Corporate Bond Fund - IDCW Option
132849,HDFC Corporate Bond Fund - IDCW Option - Direct Plan
113071,HDFC Corporate Bond Fund - Quarterly IDCW Option
118986,HDFC Corporate Bond Fund - Quarterly IDCW Option - Direct Plan
151000,HSBC Corporate Bond Fund - Direct Annual IDCW
150996,HSBC Corporate Bond Fund - Direct Growth
150998,HSBC Corporate Bond Fund - Direct Quarterly IDCW
150997,HSBC Corporate Bond Fund - Direct Semi Annual IDCW
151001,HSBC Corporate Bond Fund - Regular Annual IDCW
150992,HSBC Corporate Bond Fund - Regular Growth
150993,HSBC Corporate Bond Fund - Regular Quarterly IDCW
150994,HSBC Corporate Bond Fund - Regular Semi Annual IDCW
150995,HSBC Corporate Bond Fund -Regular Plan - Bonus
120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth
120697,ICICI Prudential Corporate Bond Fund - Direct Plan - Monthly IDCW
120694,ICICI Prudential Corporate Bond Fund - Direct Plan - Quarterly IDCW
111987,ICICI Prudential Corporate Bond Fund - Growth
111991,ICICI Prudential Corporate Bond Fund - Monthly IDCW
111992,ICICI Prudential Corporate Bond Fund -Quarterly IDCW
106179,Invesco India Corporate Bond Fund - Annual IDCW (Payout / Reinvestment)
120500,Invesco India Corporate Bond Fund - Direct Plan - Annual IDCW (Payout / Reinvestment)
120499,Invesco India Corporate Bond Fund - Direct Plan - Discretionary IDCW (Payout / Reinvestment)
120497,Invesco India Corporate Bond Fund - Direct Plan - Growth
120496,Invesco India Corporate Bond Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment)
120501,Invesco India Corporate Bond Fund - Direct Plan - Quarterly IDCW (Payout / Reinvestment)
116109,Invesco India Corporate Bond Fund - Discretionary IDCW (Payout / Reinvestment)
106177,Invesco India Corporate Bond Fund - Growth
106171,Invesco India Corporate Bond Fund - Monthly IDCW (Payout / Reinvestment)
106172,Invesco India Corporate Bond Fund - Quarterly IDCW (Payout / Reinvestment)
133791,Kotak Corporate Bond Fund- Direct Plan- Growth Option
133792,Kotak Corporate Bond Fund- Direct Plan- Monthly Payout of Income Distribution cum capital withdrawal option
133782,Kotak Corporate Bond Fund- Regular Plan-Growth Option
133787,Kotak Corporate Bond Fund- Regular Plan-Monthly Dividend Option
148755,Mirae Asset Corporate Bond Fund Direct Growth Plan
148756,Mirae Asset Corporate Bond Fund Direct IDCW
148757,Mirae Asset Corporate Bond Fund Regular Growth
148758,Mirae Asset Corporate Bond Fund Regular IDCW
109472,NIPPON INDIA CORPORATE BOND FUND - DAILY IDCW Option
118808,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - DAILY IDCW Option
125266,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - IDCW Option
118809,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - MONTHLY IDCW Option
118811,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - QUARTERLY IDCW Option
118812,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - WEEKLY IDCW Option
118807,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Bonus
118814,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Growth Option
100859,Nippon India Corporate Bond Fund - Growth Plan - Bonus Option
100856,Nippon India Corporate Bond Fund - Growth Plan - Growth Option
125267,NIPPON INDIA CORPORATE BOND FUND - IDCW Option
100857,NIPPON INDIA CORPORATE BOND FUND - MONTHLY IDCW Option
100858,NIPPON INDIA CORPORATE BOND FUND - QUARTERLY IDCW Option
109473,NIPPON INDIA CORPORATE BOND FUND - WEEKLY IDCW Option
138317,PGIM India Corporate Bond Fund - Annual Dividend
138329,PGIM India Corporate Bond Fund - Direct Plan - Annual Dividend
138330,PGIM India Corporate Bond Fund - Direct Plan - Growth
138331,PGIM India Corporate Bond Fund - Direct Plan - Monthly Dividend
138332,PGIM India Corporate Bond Fund - Direct Plan - Quarterly Dividend
138318,PGIM India Corporate Bond Fund - Growth
138316,PGIM India Corporate Bond Fund - Monthly Dividend
138315,PGIM India Corporate Bond Fund - Quarterly Dividend
146215,SBI Corporate Bond Fund - Direct Plan - Growth
146212,SBI Corporate Bond Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW)
146216,SBI Corporate Bond Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW)
146207,SBI Corporate Bond Fund - Regular Plan - Growth
146208,SBI Corporate Bond Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW)
146210,SBI Corporate Bond Fund - Regular Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW)
119628,Sundaram Banking and PSU Debt Fund Direct Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)
119631,Sundaram Corporate Bond Fund Direct Plan - Annual Income Distribution cum Capital Withdrawal (IDCW)
119621,Sundaram Corporate Bond Fund Direct Plan - Growth
119624,Sundaram Corporate Bond Fund Direct Plan - Half yearly Income Distribution cum Capital Withdrawal (IDCW)
119622,Sundaram Corporate Bond Fund Direct Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW)
119630,Sundaram Corporate Bond Fund Direct Plan - Quarterly Income Distribution cum Capital Withdrawal (IDCW)
100788,Sundaram Corporate Bond Fund Regular Plan - Annual Income Distribution cum Capital Withdrawal (IDCW)
100787,Sundaram Corporate Bond Fund Regular Plan - Half yearly Income Distribution cum Capital Withdrawal (IDCW)
100785,Sundaram Corporate Bond Fund Regular Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW)
100786,Sundaram Corporate Bond Fund Regular Plan - Quarterly Income Distribution cum Capital Withdrawal (IDCW)
100789,Sundaram Corporate Bond Fund Regular Plan- Growth
149361,Tata Corporate Bond Fund-Direct Plan-Growth
149364,Tata Corporate Bond Fund-Direct Plan-IDCW Monthly Payout
149357,Tata Corporate Bond Fund-Direct Plan-IDCW Monthly Reinvestment
149355,Tata Corporate Bond Fund-Direct Plan-IDCW Periodic Payout
149356,Tata Corporate Bond Fund-Direct Plan-IDCW Periodic Reinvestment
149362,Tata Corporate Bond Fund-Direct Plan-IDCW Quarterly Payout
149358,Tata Corporate Bond Fund-Direct Plan-IDCW Quarterly Reinvestment
149351,Tata Corporate Bond Fund-Regular Plan-Growth
149353,Tata Corporate Bond Fund-Regular Plan-IDCW Monthly Payout
149363,Tata Corporate Bond Fund-Regular Plan-IDCW Monthly Reinvestment
149360,Tata Corporate Bond Fund-Regular Plan-IDCW Periodic Payout
149352,Tata Corporate Bond Fund-Regular Plan-IDCW Periodic Reinvestment
149354,Tata Corporate Bond Fund-Regular Plan-IDCW Quarterly Payout
149359,Tata Corporate Bond Fund-Regular Plan-IDCW Quarterly Reinvestment
151320,TRUSTMF CORPORATE BOND FUND-DIRECT PLAN-GROWTH
151321,TRUSTMF CORPORATE BOND FUND-DIRECT PLAN-MONTHLY IDCW
151322,TRUSTMF CORPORATE BOND FUND-REGULAR PLAN-GROWTH
151319,TRUSTMF CORPORATE BOND FUND-REGULAR PLAN-MONTHLY IDCW
143241,Union Corporate Bond Fund - Direct Plan - Growth Option
143242,Union Corporate Bond Fund - Direct Plan - IDCW Option
143239,Union Corporate Bond Fund - Regular Plan - Growth Option
143240,Union Corporate Bond Fund - Regular Plan - IDCW Option
144344,UTI Corporate Bond Fund - Direct Plan - Annual IDCW
144341,UTI Corporate Bond Fund - Direct Plan - Flexi IDCW
144339,UTI Corporate Bond Fund - Direct Plan - Growth Option
144340,UTI Corporate Bond Fund - Direct Plan - Half-Yearly IDCW
